# Region type : patch outlet
# Faces  :   1804
# Area   :   7.100642e-03
# Time       	sum(phi)
0.0108       	2.836261e-02
0.01085      	2.836262e-02
0.0109       	2.836262e-02
0.01095      	2.836262e-02
0.011        	2.836262e-02
0.01105      	2.836261e-02
0.0111       	2.836262e-02
0.01115      	2.836262e-02
0.0112       	2.836262e-02
0.01125      	2.836261e-02
0.0113       	2.836262e-02
0.01135      	2.836262e-02
0.0114       	2.836262e-02
0.01145      	2.836262e-02
0.0115       	2.836261e-02
0.01155      	2.836262e-02
0.0116       	2.836262e-02
0.01165      	2.836262e-02
0.0117       	2.836261e-02
0.01175      	2.836262e-02
0.0118       	2.836261e-02
0.01185      	2.836261e-02
0.0119       	2.836261e-02
0.01195      	2.836262e-02
0.012        	2.836262e-02
0.01205      	2.836261e-02
0.0121       	2.836261e-02
0.01215      	2.836262e-02
0.0122       	2.836262e-02
0.01225      	2.836260e-02
0.0123       	2.836262e-02
0.01235      	2.836262e-02
0.0124       	2.836262e-02
0.01245      	2.836260e-02
0.0125       	2.836262e-02
0.01255      	2.836262e-02
0.0126       	2.836262e-02
0.01265      	2.836262e-02
0.0127       	2.836260e-02
0.01275      	2.836262e-02
0.0128       	2.836262e-02
0.01285      	2.836262e-02
0.0129       	2.836261e-02
0.01295      	2.836262e-02
0.013        	2.836262e-02
0.01305      	2.836262e-02
0.0131       	2.836261e-02
0.01315      	2.836261e-02
0.0132       	2.836260e-02
0.01325      	2.836260e-02
0.0133       	2.836258e-02
0.01335      	2.836258e-02
0.0134       	2.836258e-02
0.01345      	2.836257e-02
0.0135       	2.836256e-02
0.01355      	2.836253e-02
0.0136       	2.836252e-02
0.01365      	2.836251e-02
0.0137       	2.836249e-02
0.01375      	2.836247e-02
0.0138       	2.836244e-02
0.01385      	2.836243e-02
0.0139       	2.836241e-02
0.01395      	2.836239e-02
0.014        	2.836235e-02
0.01405      	2.836238e-02
0.0141       	2.836239e-02
0.01415      	2.836239e-02
0.0142       	2.836239e-02
0.01425      	2.836238e-02
0.0143       	2.836236e-02
0.01435      	2.836235e-02
0.0144       	2.836233e-02
0.01445      	2.836228e-02
0.0145       	2.836224e-02
0.01455      	2.836217e-02
0.0146       	2.836210e-02
0.01465      	2.836204e-02
0.0147       	2.836198e-02
0.01475      	2.836188e-02
0.0148       	2.836178e-02
0.01485      	2.836169e-02
0.0149       	2.836159e-02
0.01495      	2.836147e-02
0.015        	2.836135e-02
0.01505      	2.836147e-02
0.0151       	2.836159e-02
0.01515      	2.836169e-02
0.0152       	2.836180e-02
0.01525      	2.836189e-02
0.0153       	2.836199e-02
0.01535      	2.836209e-02
0.0154       	2.836216e-02
0.01545      	2.836223e-02
0.0155       	2.836229e-02
0.01555      	2.836235e-02
0.0156       	2.836241e-02
0.01565      	2.836247e-02
0.0157       	2.836251e-02
0.01575      	2.836254e-02
0.0158       	2.836257e-02
0.01585      	2.836259e-02
0.0159       	2.836261e-02
0.01595      	2.836261e-02
0.016        	2.836261e-02
0.01605      	2.836261e-02
0.0161       	2.836262e-02
0.01615      	2.836262e-02
0.0162       	2.836262e-02
0.01625      	2.836263e-02
0.0163       	2.836262e-02
0.01635      	2.836261e-02
0.0164       	2.836262e-02
0.01645      	2.836263e-02
0.0165       	2.836263e-02
0.01655      	2.836262e-02
0.0166       	2.836262e-02
0.01665      	2.836260e-02
0.0167       	2.836262e-02
0.01675      	2.836262e-02
0.0168       	2.836263e-02
0.01685      	2.836262e-02
0.0169       	2.836262e-02
0.01695      	2.836261e-02
0.017        	2.836262e-02
0.01705      	2.836262e-02
0.0171       	2.836263e-02
0.01715      	2.836262e-02
0.0172       	2.836261e-02
0.01725      	2.836262e-02
0.0173       	2.836261e-02
0.01735      	2.836261e-02
0.0174       	2.836260e-02
0.01745      	2.836262e-02
0.0175       	2.836263e-02
0.01755      	2.836262e-02
0.0176       	2.836261e-02
0.01765      	2.836260e-02
0.0177       	2.836262e-02
0.01775      	2.836262e-02
0.0178       	2.836261e-02
0.01785      	2.836262e-02
0.0179       	2.836262e-02
0.01795      	2.836261e-02
0.018        	2.836262e-02
0.01805      	2.836262e-02
0.0181       	2.836261e-02
0.01815      	2.836261e-02
0.0182       	2.836262e-02
0.01825      	2.836262e-02
0.0183       	2.836262e-02
0.01835      	2.836262e-02
0.0184       	2.836261e-02
0.01845      	2.836262e-02
0.0185       	2.836261e-02
0.01855      	2.836261e-02
0.0186       	2.836262e-02
0.01865      	2.836263e-02
0.0187       	2.836263e-02
0.01875      	2.836262e-02
0.0188       	2.836262e-02
0.01885      	2.836261e-02
0.0189       	2.836260e-02
0.01895      	2.836262e-02
0.019        	2.836262e-02
0.01905      	2.836261e-02
0.0191       	2.836259e-02
0.01915      	2.836258e-02
0.0192       	2.836255e-02
0.01925      	2.836252e-02
0.0193       	2.836248e-02
0.01935      	2.836243e-02
0.0194       	2.836238e-02
0.01945      	2.836230e-02
0.0195       	2.836225e-02
0.01955      	2.836218e-02
0.0196       	2.836209e-02
0.01965      	2.836201e-02
0.0197       	2.836192e-02
0.01975      	2.836182e-02
0.0198       	2.836171e-02
0.01985      	2.836160e-02
0.0199       	2.836147e-02
0.01995      	2.836134e-02
0.02         	2.836123e-02
0.02005      	2.836136e-02
0.0201       	2.836150e-02
0.02015      	2.836162e-02
0.0202       	2.836174e-02
0.02025      	2.836184e-02
0.0203       	2.836195e-02
0.02035      	2.836203e-02
0.0204       	2.836212e-02
0.02045      	2.836220e-02
0.0205       	2.836227e-02
0.02055      	2.836234e-02
0.0206       	2.836239e-02
0.02065      	2.836245e-02
0.0207       	2.836250e-02
0.02075      	2.836254e-02
0.0208       	2.836257e-02
0.02085      	2.836259e-02
0.0209       	2.836261e-02
0.02095      	2.836262e-02
0.021        	2.836263e-02
0.02105      	2.836263e-02
0.0211       	2.836264e-02
0.02115      	2.836262e-02
0.0212       	2.836261e-02
0.02125      	2.836262e-02
0.0213       	2.836262e-02
0.02135      	2.836261e-02
0.0214       	2.836262e-02
0.02145      	2.836262e-02
0.0215       	2.836262e-02
0.02155      	2.836261e-02
0.0216       	2.836261e-02
0.02165      	2.836261e-02
0.0217       	2.836262e-02
0.02175      	2.836263e-02
0.0218       	2.836262e-02
0.02185      	2.836262e-02
0.0219       	2.836261e-02
0.02195      	2.836262e-02
0.022        	2.836261e-02
0.02205      	2.836262e-02
0.0221       	2.836263e-02
0.02215      	2.836262e-02
0.0222       	2.836262e-02
0.02225      	2.836263e-02
0.0223       	2.836262e-02
0.02235      	2.836261e-02
0.0224       	2.836262e-02
0.02245      	2.836262e-02
0.0225       	2.836263e-02
0.02255      	2.836262e-02
0.0226       	2.836262e-02
0.02265      	2.836261e-02
0.0227       	2.836263e-02
0.02275      	2.836262e-02
0.0228       	2.836262e-02
0.02285      	2.836261e-02
0.0229       	2.836262e-02
0.02295      	2.836262e-02
0.023        	2.836262e-02
0.02305      	2.836261e-02
0.0231       	2.836262e-02
0.02315      	2.836262e-02
0.0232       	2.836263e-02
0.02325      	2.836263e-02
0.0233       	2.836262e-02
0.02335      	2.836263e-02
0.0234       	2.836263e-02
0.02345      	2.836263e-02
0.0235       	2.836266e-02
0.02355      	2.836266e-02
0.0236       	2.836267e-02
0.02365      	2.836267e-02
0.0237       	2.836268e-02
0.02375      	2.836269e-02
0.0238       	2.836271e-02
0.02385      	2.836273e-02
0.0239       	2.836273e-02
0.02395      	2.836274e-02
0.024        	2.836276e-02
0.02405      	2.836275e-02
0.0241       	2.836273e-02
0.02415      	2.836272e-02
0.0242       	2.836271e-02
0.02425      	2.836271e-02
0.0243       	2.836270e-02
0.02435      	2.836269e-02
0.0244       	2.836268e-02
0.02445      	2.836266e-02
0.0245       	2.836265e-02
0.02455      	2.836264e-02
0.0246       	2.836265e-02
0.02465      	2.836265e-02
0.0247       	2.836264e-02
0.02475      	2.836264e-02
0.0248       	2.836264e-02
0.02485      	2.836264e-02
0.0249       	2.836263e-02
0.02495      	2.836265e-02
0.025        	2.836265e-02
0.02505      	2.836264e-02
0.0251       	2.836263e-02
0.02515      	2.836264e-02
0.0252       	2.836264e-02
0.02525      	2.836264e-02
0.0253       	2.836262e-02
0.02535      	2.836261e-02
0.0254       	2.836260e-02
0.02545      	2.836259e-02
0.0255       	2.836258e-02
0.02555      	2.836258e-02
0.0256       	2.836257e-02
0.02565      	2.836256e-02
0.0257       	2.836255e-02
0.02575      	2.836253e-02
0.0258       	2.836252e-02
0.02585      	2.836251e-02
0.0259       	2.836250e-02
0.02595      	2.836248e-02
0.026        	2.836246e-02
0.02605      	2.836248e-02
0.0261       	2.836249e-02
0.02615      	2.836250e-02
0.0262       	2.836251e-02
0.02625      	2.836253e-02
0.0263       	2.836255e-02
0.02635      	2.836256e-02
0.0264       	2.836257e-02
0.02645      	2.836258e-02
0.0265       	2.836259e-02
0.02655      	2.836260e-02
0.0266       	2.836260e-02
0.02665      	2.836261e-02
0.0267       	2.836261e-02
0.02675      	2.836260e-02
0.0268       	2.836262e-02
0.02685      	2.836263e-02
0.0269       	2.836263e-02
0.02695      	2.836263e-02
0.027        	2.836263e-02
0.02705      	2.836263e-02
0.0271       	2.836262e-02
0.02715      	2.836262e-02
0.0272       	2.836262e-02
0.02725      	2.836262e-02
0.0273       	2.836262e-02
0.02735      	2.836262e-02
0.0274       	2.836263e-02
0.02745      	2.836262e-02
0.0275       	2.836262e-02
0.02755      	2.836261e-02
0.0276       	2.836262e-02
0.02765      	2.836263e-02
0.0277       	2.836263e-02
0.02775      	2.836262e-02
0.0278       	2.836261e-02
0.02785      	2.836261e-02
0.0279       	2.836261e-02
0.02795      	2.836262e-02
0.028        	2.836264e-02
0.02805      	2.836262e-02
0.0281       	2.836261e-02
0.02815      	2.836262e-02
0.0282       	2.836262e-02
0.02825      	2.836261e-02
0.0283       	2.836262e-02
0.02835      	2.836260e-02
0.0284       	2.836260e-02
0.02845      	2.836259e-02
0.0285       	2.836260e-02
0.02855      	2.836260e-02
0.0286       	2.836259e-02
0.02865      	2.836258e-02
0.0287       	2.836257e-02
0.02875      	2.836256e-02
0.0288       	2.836255e-02
0.02885      	2.836255e-02
0.0289       	2.836256e-02
0.02895      	2.836254e-02
0.029        	2.836253e-02
0.02905      	2.836254e-02
0.0291       	2.836256e-02
0.02915      	2.836256e-02
0.0292       	2.836255e-02
0.02925      	2.836255e-02
0.0293       	2.836256e-02
0.02935      	2.836256e-02
0.0294       	2.836255e-02
0.02945      	2.836254e-02
0.0295       	2.836253e-02
0.02955      	2.836252e-02
0.0296       	2.836252e-02
0.02965      	2.836251e-02
0.0297       	2.836250e-02
0.02975      	2.836249e-02
0.0298       	2.836246e-02
0.02985      	2.836246e-02
0.0299       	2.836246e-02
0.02995      	2.836244e-02
0.03         	2.836241e-02
0.03005      	2.836243e-02
0.0301       	2.836244e-02
0.03015      	2.836245e-02
0.0302       	2.836248e-02
0.03025      	2.836250e-02
0.0303       	2.836250e-02
0.03035      	2.836252e-02
0.0304       	2.836254e-02
0.03045      	2.836255e-02
0.0305       	2.836255e-02
0.03055      	2.836257e-02
0.0306       	2.836258e-02
0.03065      	2.836259e-02
0.0307       	2.836259e-02
0.03075      	2.836260e-02
0.0308       	2.836261e-02
0.03085      	2.836261e-02
0.0309       	2.836261e-02
0.03095      	2.836261e-02
0.031        	2.836260e-02
0.03105      	2.836260e-02
0.0311       	2.836259e-02
0.03115      	2.836261e-02
0.0312       	2.836262e-02
0.03125      	2.836263e-02
0.0313       	2.836262e-02
0.03135      	2.836260e-02
0.0314       	2.836260e-02
0.03145      	2.836260e-02
0.0315       	2.836260e-02
0.03155      	2.836259e-02
0.0316       	2.836259e-02
0.03165      	2.836259e-02
0.0317       	2.836259e-02
0.03175      	2.836258e-02
0.0318       	2.836257e-02
0.03185      	2.836256e-02
0.0319       	2.836257e-02
0.03195      	2.836257e-02
0.032        	2.836257e-02
0.03205      	2.836257e-02
0.0321       	2.836256e-02
0.03215      	2.836257e-02
0.0322       	2.836258e-02
0.03225      	2.836257e-02
0.0323       	2.836258e-02
0.03235      	2.836259e-02
0.0324       	2.836260e-02
0.03245      	2.836259e-02
0.0325       	2.836259e-02
0.03255      	2.836259e-02
0.0326       	2.836260e-02
0.03265      	2.836260e-02
0.0327       	2.836261e-02
0.03275      	2.836263e-02
0.0328       	2.836262e-02
0.03285      	2.836261e-02
0.0329       	2.836261e-02
0.03295      	2.836262e-02
0.033        	2.836263e-02
0.03305      	2.836262e-02
0.0331       	2.836261e-02
0.03315      	2.836261e-02
0.0332       	2.836262e-02
0.03325      	2.836263e-02
0.0333       	2.836263e-02
0.03335      	2.836263e-02
0.0334       	2.836263e-02
0.03345      	2.836261e-02
0.0335       	2.836263e-02
0.03355      	2.836263e-02
0.0336       	2.836264e-02
0.03365      	2.836262e-02
0.0337       	2.836263e-02
0.03375      	2.836265e-02
0.0338       	2.836264e-02
0.03385      	2.836264e-02
0.0339       	2.836265e-02
0.03395      	2.836265e-02
0.034        	2.836264e-02
0.03405      	2.836265e-02
0.0341       	2.836265e-02
0.03415      	2.836265e-02
0.0342       	2.836265e-02
0.03425      	2.836264e-02
0.0343       	2.836264e-02
0.03435      	2.836262e-02
0.0344       	2.836263e-02
0.03445      	2.836263e-02
0.0345       	2.836263e-02
0.03455      	2.836263e-02
0.0346       	2.836262e-02
0.03465      	2.836261e-02
0.0347       	2.836262e-02
0.03475      	2.836262e-02
0.0348       	2.836262e-02
0.03485      	2.836261e-02
0.0349       	2.836260e-02
0.03495      	2.836260e-02
0.035        	2.836260e-02
0.03505      	2.836260e-02
0.0351       	2.836259e-02
0.03515      	2.836261e-02
0.0352       	2.836261e-02
0.03525      	2.836260e-02
0.0353       	2.836262e-02
0.03535      	2.836262e-02
0.0354       	2.836262e-02
0.03545      	2.836261e-02
0.0355       	2.836263e-02
0.03555      	2.836264e-02
0.0356       	2.836264e-02
0.03565      	2.836263e-02
0.0357       	2.836264e-02
0.03575      	2.836264e-02
0.0358       	2.836265e-02
0.03585      	2.836266e-02
0.0359       	2.836266e-02
0.03595      	2.836266e-02
0.036        	2.836265e-02
0.03605      	2.836265e-02
0.0361       	2.836266e-02
0.03615      	2.836266e-02
0.0362       	2.836266e-02
0.03625      	2.836264e-02
0.0363       	2.836264e-02
0.03635      	2.836264e-02
0.0364       	2.836264e-02
0.03645      	2.836262e-02
0.0365       	2.836263e-02
0.03655      	2.836262e-02
0.0366       	2.836263e-02
0.03665      	2.836262e-02
0.0367       	2.836261e-02
0.03675      	2.836259e-02
0.0368       	2.836259e-02
0.03685      	2.836261e-02
0.0369       	2.836263e-02
0.03695      	2.836261e-02
0.037        	2.836261e-02
0.03705      	2.836261e-02
0.0371       	2.836261e-02
0.03715      	2.836260e-02
0.0372       	2.836259e-02
0.03725      	2.836259e-02
0.0373       	2.836258e-02
0.03735      	2.836256e-02
0.0374       	2.836256e-02
0.03745      	2.836255e-02
0.0375       	2.836255e-02
0.03755      	2.836253e-02
0.0376       	2.836252e-02
0.03765      	2.836248e-02
0.0377       	2.836246e-02
0.03775      	2.836244e-02
0.0378       	2.836242e-02
0.03785      	2.836239e-02
0.0379       	2.836235e-02
0.03795      	2.836231e-02
0.038        	2.836231e-02
0.03805      	2.836233e-02
0.0381       	2.836235e-02
0.03815      	2.836238e-02
0.0382       	2.836242e-02
0.03825      	2.836242e-02
0.0383       	2.836242e-02
0.03835      	2.836244e-02
0.0384       	2.836246e-02
0.03845      	2.836248e-02
0.0385       	2.836247e-02
0.03855      	2.836246e-02
0.0386       	2.836247e-02
0.03865      	2.836247e-02
0.0387       	2.836246e-02
0.03875      	2.836246e-02
0.0388       	2.836242e-02
0.03885      	2.836241e-02
0.0389       	2.836239e-02
0.03895      	2.836236e-02
0.039        	2.836234e-02
0.03905      	2.836237e-02
0.0391       	2.836240e-02
0.03915      	2.836241e-02
0.0392       	2.836243e-02
0.03925      	2.836244e-02
0.0393       	2.836248e-02
0.03935      	2.836251e-02
0.0394       	2.836254e-02
0.03945      	2.836256e-02
0.0395       	2.836256e-02
0.03955      	2.836258e-02
0.0396       	2.836258e-02
0.03965      	2.836258e-02
0.0397       	2.836262e-02
0.03975      	2.836263e-02
0.0398       	2.836263e-02
0.03985      	2.836264e-02
0.0399       	2.836265e-02
0.03995      	2.836265e-02
0.04         	2.836267e-02
0.04005      	2.836267e-02
0.0401       	2.836267e-02
0.04015      	2.836266e-02
0.0402       	2.836264e-02
0.04025      	2.836265e-02
0.0403       	2.836266e-02
0.04035      	2.836264e-02
0.0404       	2.836262e-02
0.04045      	2.836263e-02
0.0405       	2.836264e-02
0.04055      	2.836264e-02
0.0406       	2.836262e-02
0.04065      	2.836262e-02
0.0407       	2.836263e-02
0.04075      	2.836262e-02
0.0408       	2.836261e-02
0.04085      	2.836261e-02
0.0409       	2.836262e-02
0.04095      	2.836261e-02
0.041        	2.836259e-02
0.04105      	2.836261e-02
0.0411       	2.836262e-02
0.04115      	2.836261e-02
0.0412       	2.836260e-02
0.04125      	2.836261e-02
0.0413       	2.836262e-02
0.04135      	2.836262e-02
0.0414       	2.836262e-02
0.04145      	2.836263e-02
0.0415       	2.836264e-02
0.04155      	2.836263e-02
0.0416       	2.836262e-02
0.04165      	2.836264e-02
0.0417       	2.836265e-02
0.04175      	2.836264e-02
0.0418       	2.836265e-02
